fact_id,run_id,profile_id,profile_sha256,provider,requested_model,model_revision,harness_id,feature_name,feature_value,evidence_class,source_kind,source_id,source_sha256,reportable
feature_5d14d3d438345b984251d29b,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_landlord_v10,36d9d4d6b4c33fb00be8172c1462278c680fb48adc337e8a045d001f90196c23,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,cost_complete,true,admission_derived,profile_admission,admission_5fb1eb6eda9da1ce00c2,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_b1aa6b1286a9ab1b4d99e56f,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_landlord_v10,36d9d4d6b4c33fb00be8172c1462278c680fb48adc337e8a045d001f90196c23,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,native_history_preserved,false,admission_derived,profile_admission,admission_5fb1eb6eda9da1ce00c2,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_c0a3f089b60dacd8a4de6590,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_landlord_v10,36d9d4d6b4c33fb00be8172c1462278c680fb48adc337e8a045d001f90196c23,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,policy_re_executable,false,admission_derived,profile_admission,admission_5fb1eb6eda9da1ce00c2,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_4b369b4ebe768d760d97bc4e,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_landlord_v10,36d9d4d6b4c33fb00be8172c1462278c680fb48adc337e8a045d001f90196c23,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,provider_calls_observed,true,admission_derived,profile_admission,admission_5fb1eb6eda9da1ce00c2,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_3b07d3489f81b0bf79facef0,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_landlord_v10,36d9d4d6b4c33fb00be8172c1462278c680fb48adc337e8a045d001f90196c23,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,seed_enforced,true,admission_derived,profile_admission,admission_5fb1eb6eda9da1ce00c2,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_7653951eedcbcd659c4c4339,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_landlord_v10,36d9d4d6b4c33fb00be8172c1462278c680fb48adc337e8a045d001f90196c23,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,state_restorable,false,admission_derived,profile_admission,admission_5fb1eb6eda9da1ce00c2,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_59463b4db0347d9621832a43,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_landlord_v10,36d9d4d6b4c33fb00be8172c1462278c680fb48adc337e8a045d001f90196c23,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,tool_calls_observed,false,admission_derived,profile_admission,admission_5fb1eb6eda9da1ce00c2,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_c720418ef5083738356c9df5,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_tenant_v10,9d09cbf8ce95641648c10adf685fa747f89e0aa85e858a81ed75b88796299033,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,cost_complete,true,admission_derived,profile_admission,admission_8954e207d305635341df,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_5fda768abee5948ea43be8ca,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_tenant_v10,9d09cbf8ce95641648c10adf685fa747f89e0aa85e858a81ed75b88796299033,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,native_history_preserved,false,admission_derived,profile_admission,admission_8954e207d305635341df,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_7e5a2b2762a13046557acb19,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_tenant_v10,9d09cbf8ce95641648c10adf685fa747f89e0aa85e858a81ed75b88796299033,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,policy_re_executable,false,admission_derived,profile_admission,admission_8954e207d305635341df,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_954e42ac7d46113d75873089,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_tenant_v10,9d09cbf8ce95641648c10adf685fa747f89e0aa85e858a81ed75b88796299033,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,provider_calls_observed,true,admission_derived,profile_admission,admission_8954e207d305635341df,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_aef8edfa187d1015c70fc982,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_tenant_v10,9d09cbf8ce95641648c10adf685fa747f89e0aa85e858a81ed75b88796299033,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,seed_enforced,true,admission_derived,profile_admission,admission_8954e207d305635341df,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_9063a94fbb801ebcde8beae5,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_tenant_v10,9d09cbf8ce95641648c10adf685fa747f89e0aa85e858a81ed75b88796299033,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,state_restorable,false,admission_derived,profile_admission,admission_8954e207d305635341df,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
feature_0c9593e551129465f8467b7f,runplan_7427814aeef72e5a,housing_glm_53_flash_morph_tenant_v10,9d09cbf8ce95641648c10adf685fa747f89e0aa85e858a81ed75b88796299033,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,minimal_chat,tool_calls_observed,false,admission_derived,profile_admission,admission_8954e207d305635341df,7427814aeef72e5a1545cb836ad4b6ee0f003e679da7c12f50ad48a8ebb2ec45,true
